68.701598 46.161720 54.717253 141.876568 125.385655 
70.067144 48.489369 50.005392 148.284000 140.826725 
71.845243 46.527974 49.486064 140.478975 129.235889 
79.017527 41.865995 49.446994 143.385015 127.599919 
67.248231 54.983178 46.288136 147.180315 127.084969 
70.435213 53.532752 55.472387 140.475190 139.877065 
77.727071 53.971055 48.501809 149.153705 127.843850 
77.397449 43.141239 57.153556 141.147602 124.049766 
62.335523 50.622432 50.102417 138.298268 132.139856 
62.679270 44.284643 55.495587 137.954909 125.267782 
74.105425 38.614085 49.051565 137.824652 128.461414 
65.726854 38.288156 40.587581 147.137515 120.434614 
61.466086 54.383641 47.424094 129.356345 126.016104 
61.325453 42.635519 36.481953 156.914169 133.890675 
70.706210 38.399248 56.411776 136.616854 110.018724 
64.157986 45.866121 57.837720 140.409030 110.953024 
61.489767 41.174535 42.187454 125.294878 110.527713 
64.975658 43.182218 47.990294 158.470296 124.384698 
73.309397 43.957383 50.364933 137.576840 115.566188 
76.591873 36.831124 47.269875 148.798695 108.084278 
68.517533 46.823228 61.270986 147.838684 114.245812 
64.526053 46.643926 48.691542 127.299773 115.825463 
59.452072 50.985063 54.026143 142.352338 116.713156 
52.826938 48.999692 42.972791 143.429018 110.835962 
49.240775 40.891706 52.351245 141.465100 97.790269 
66.955010 39.403642 49.798543 143.429078 120.207210 
62.728341 45.479850 55.103313 133.625070 103.256210 
62.082016 45.512826 53.370265 132.692810 100.344369 
75.785265 42.990155 57.070129 134.736133 98.095682 
58.212472 45.499475 46.344421 142.753523 104.571571 
53.928870 48.709088 53.014991 139.693591 97.360999 
68.403077 33.425975 44.353684 130.027851 92.499610 
54.287868 46.725601 44.331197 138.768392 97.457087 
51.158623 33.900149 47.220310 134.847989 93.289036 
63.885171 42.060996 54.026748 131.339759 83.021435 
59.268680 35.433970 56.716806 140.674872 91.708582 
56.324283 44.612665 42.226133 130.669141 92.304565 
52.713712 30.969133 48.620298 129.774994 87.669698 
57.035991 49.823584 42.472918 135.636748 84.551878 
58.645093 36.913453 57.688054 136.433775 75.661461 
43.977971 41.025011 42.973008 129.746260 74.070376 
51.844446 37.827439 42.814170 126.972985 79.012313 
43.917075 43.789123 58.859354 130.357524 72.964542 
45.184713 44.953629 51.896214 127.683322 83.596078 
52.469751 27.702628 61.400779 124.132942 71.767975 
43.191831 40.133271 54.183256 126.766780 67.770440 
60.259611 36.157299 49.899361 133.125916 65.118099 
46.460698 32.316700 42.795853 115.754743 70.592168 
56.291355 41.472644 36.198242 116.797394 60.020585 
48.475323 28.286494 41.345896 121.986293 71.745176 
45.318265 47.792375 39.207764 115.148278 70.790655 
37.768217 36.075894 51.181530 125.777585 51.965135 
40.633190 38.471311 34.689215 117.857852 57.956296 
37.667567 31.052207 32.329238 119.888667 54.143121 
39.408252 31.919161 37.640165 116.298481 45.050496 
29.264882 36.547300 27.263981 118.317122 50.434803 
34.786244 38.555212 41.770478 115.567645 45.388360 
34.920143 29.629156 43.837699 123.985045 50.763930 
36.736181 37.443811 37.764147 121.722082 40.762320 
40.142427 35.977874 40.883984 108.530948 39.278871 
42.419321 34.195834 42.529744 104.675433 43.467892 
29.180061 35.406887 47.708955 109.423986 42.085900 
35.019038 28.988404 44.942784 115.181945 40.437023 
37.155625 23.251099 44.788510 111.392373 38.733465 
34.825578 38.748106 38.181715 116.342265 24.551262 
29.587008 21.989125 40.757106 103.986916 43.165718 
40.737990 17.925481 35.455215 99.945265 28.616401 
28.827242 39.286103 35.114686 109.040645 31.266989 
34.121244 38.290724 32.066267 103.798261 17.061832 
22.330587 26.954270 34.320166 111.861429 23.737467 
30.903977 29.163732 36.627857 102.426262 22.402809 
33.064398 24.395406 33.792808 102.248102 25.398387 
22.357647 28.746068 22.759534 87.708285 18.700653 
30.672359 28.656722 38.977662 101.546390 16.428883 
30.767464 11.765493 33.800921 105.240337 11.188225 
13.758289 11.550450 46.622397 102.394300 5.408938 
21.948316 26.310179 46.422477 101.832498 9.171248 
27.547609 16.643449 46.384580 84.792815 3.421965 
16.151193 22.619909 27.964297 90.450634 5.128811 
21.277050 27.183994 29.028435 91.969942 11.905180 
23.164270 28.146546 33.431026 92.800493 0.719398 
16.053365 21.791447 51.588331 75.331460 16.284020 
13.399900 16.585359 35.625796 95.053796 4.364025 
17.694979 20.758166 32.141448 78.192370 11.792553 
8.601629 15.680799 33.689859 81.159362 -4.356187 
9.663079 11.126632 30.195244 90.618485 -13.164764 
8.770254 17.096180 36.412713 71.809352 -0.174522 
9.271966 23.968319 29.518342 81.614383 -20.562257 
9.214855 15.693578 27.844824 78.703804 -18.639418 
13.271325 4.608874 7.258185 14.164040 4.408647 
-5.917681 17.455298 33.840340 74.632571 -4.742164 
2.825619 10.413643 26.445502 73.150589 -19.567649 
-0.913225 30.018949 25.768303 74.965176 -26.967851 
5.074457 12.868144 32.297314 67.740583 -37.299406 
-3.659566 11.324280 24.755090 69.104314 -19.678308 
-2.646133 19.166219 29.980160 60.198276 -18.836119 
-1.238626 16.312207 29.667085 66.427321 -29.034982 
1.434735 9.971356 25.429738 57.759080 -34.322413 
1.148764 25.032696 23.945808 67.820141 -41.010443 
-6.063730 8.708371 22.861861 69.281996 -42.336729 
0.643788 10.680676 19.134384 53.729755 -33.326756 
-4.861982 18.763555 30.777262 46.888134 -43.047902 
3.539411 9.997264 27.026875 54.369158 -43.806716 
-3.614918 10.378491 21.092667 52.059395 -39.575990 
-4.214424 13.740801 31.916235 41.435807 -44.341502 
-11.331526 6.978091 28.198021 48.077473 -45.286255 
7.368590 13.034343 17.581001 57.243044 -52.755748 
-13.651430 13.222260 9.148430 41.269753 -58.938135 
-2.064721 15.038082 13.354821 45.182429 -48.348026 
-5.627705 20.414890 9.358401 54.339741 -50.686970 
-19.088405 12.965218 13.533250 40.798004 -44.760648 
-10.254655 3.440590 18.747292 35.320780 -61.250332 
-6.999953 16.341917 12.859484 38.516565 -65.499066 
-23.805494 -4.620424 11.160556 30.465203 -63.578690 
-15.150297 9.811025 15.738534 25.270480 -61.278611 
-20.481679 3.456914 21.187035 31.663973 -61.611619 
-23.184746 6.199835 13.719309 33.995383 -72.899917 
-30.543299 -2.716334 6.743986 30.439996 -68.257457 
-21.764143 0.574143 24.384086 28.411067 -75.105355 
-20.627810 5.234576 -4.977964 25.729522 -73.374922 
-30.692142 19.807792 10.297310 25.757027 -78.328597 
-27.570651 -8.138510 12.540523 10.411997 -80.543310 
-24.138148 5.348227 3.932341 16.989645 -75.214035 
-31.413092 2.078792 7.682831 17.404930 -81.009370 
-30.708914 -2.910889 19.884885 8.740422 -81.577730 
-34.512365 -6.391968 -5.705925 17.071362 -84.649920 
-30.783897 6.572122 3.180724 26.968522 -79.387724 
-35.572454 6.034169 2.364237 0.273459 -84.036593 
-28.049213 2.939600 11.279301 3.694169 -72.944705 
-22.470826 -0.210443 14.434477 5.698393 -92.205544 
-30.207914 -0.998072 14.812383 0.859920 -97.075445 
-35.142158 -12.865341 -3.107862 5.986989 -91.214778 
-28.817017 -8.199671 3.693284 -2.767991 -99.300823 
-42.273895 -9.570443 4.625623 3.806227 -98.429207 
-44.077405 -13.789349 -3.021592 -4.628905 -101.381780 
-36.986710 0.564566 0.007475 -1.073716 -94.686317 
-51.587113 -15.743377 -4.517830 -13.170348 -103.573528 
-34.837367 -5.703323 4.510323 -2.255134 -113.240171 
-40.338088 3.366592 -7.904374 -22.232361 -97.034869 
-41.583667 -4.776032 2.525783 -4.322380 -115.404858 
-42.728056 -23.965362 -5.333567 -12.303085 -108.129555 
-30.504054 -1.377990 -6.202044 -27.639725 -106.179737 
-53.619954 -15.309207 1.695961 -11.060806 -112.535099 
-43.780025 -11.559049 -2.975990 -34.642761 -112.905472 
-48.079573 -3.564615 -3.969708 -13.174585 -113.216986 
-42.560928 -10.274612 -5.321921 -16.148991 -117.937484 
-48.041074 -14.967780 -2.162613 -26.210155 -120.011005 
-52.202859 -15.113976 -7.765196 -31.492225 -120.377456 
-46.768242 -6.399907 -1.838881 -13.260289 -117.458871 
-48.465403 -19.688227 -12.139277 -33.175217 -112.921131 
-41.918145 -16.609388 -16.765592 -27.967197 -123.423475 
-52.613987 -6.193234 5.094529 -33.749573 -130.644200 
-41.230797 -13.476911 -9.109502 -38.271178 -130.116868 
-55.648500 -20.454811 4.277916 -55.976457 -122.433065 
-52.125795 -10.956392 -12.541088 -42.357007 -121.255425 
-66.573676 -14.033332 -9.009321 -41.976473 -135.481667 
-51.738792 -17.118488 -22.300955 -42.934561 -128.941444 
-47.338218 -29.407939 -9.621641 -53.349600 -137.076655 
-61.078165 -31.610870 -6.234269 -46.287789 -132.004541 
-56.704175 -19.453219 -19.474514 -41.212321 -135.128959 
-39.813608 -31.219138 -17.658656 -42.295577 -128.679032 
-62.964439 -17.106295 -18.626718 -52.122856 -127.720225 
-63.802226 -18.148222 -22.981920 -41.240723 -140.053383 
-73.433143 -15.821102 -26.206188 -51.836072 -133.578254 
-53.843758 -21.581333 -19.031069 -51.833007 -144.109506 
-75.607275 -14.395627 -24.762664 -51.216181 -141.872578 
-54.571129 -15.197564 -8.009176 -69.107991 -136.277201 
-58.954633 -22.816780 -28.411990 -67.560542 -142.674161 
-60.620874 -24.946136 -10.617589 -57.253037 -148.172924 
-56.246758 -27.393558 -27.529597 -65.146419 -143.447865 
-74.199040 -11.816870 -28.241864 -62.798036 -144.890924 
-72.043503 -25.452135 -28.440430 -55.320505 -147.629083 
-74.184819 -26.203694 -23.487937 -76.221832 -147.929174 
-65.504669 -19.326768 -25.388568 -71.634784 -156.021604 
-70.662108 -23.267240 -21.701611 -73.352080 -153.240452 
-80.253466 -16.113975 -22.974191 -69.409172 -144.876014 
-63.712431 -35.114146 -29.811715 -85.282674 -149.769795 
-72.279266 -39.468667 -17.009763 -75.929161 -154.955489 
-66.051088 -25.008262 -26.786173 -73.229177 -150.315691 
-75.102854 -34.868467 -27.636298 -80.784614 -154.930746 
-69.270972 -32.305984 -19.639271 -85.351771 -147.409069 
-60.302916 -21.024487 -31.060853 -66.884503 -157.304978 
-72.155968 -34.408019 -28.153302 -80.063581 -155.099485 
-75.723148 -25.648651 -25.636053 -77.379641 -152.078007 
-74.912673 -35.021895 -22.817503 -87.568645 -147.892195 
-73.064148 -39.942737 -26.190731 -87.659173 -155.712164 
-70.742438 -39.680652 -28.304403 -87.248963 -155.359567 
-73.204648 -34.041546 -25.982952 -98.802139 -156.806452 
-79.080284 -36.048901 -30.515539 -86.426569 -156.595170 
-76.411633 -26.257041 -30.249534 -95.743470 -158.170657 
-64.977818 -33.245339 -35.181543 -84.260666 -162.937057 
-67.087641 -18.228468 -37.111168 -95.731203 -160.426063 
-80.877558 -38.471506 -33.912203 -90.648636 -156.286932 
-76.471060 -27.140152 -33.131768 -91.700390 -155.606673 
-71.404094 -38.556897 -18.522470 -101.467129 -151.023334 
-73.962646 -28.544661 -38.619183 -101.119984 -162.793969 
-74.379230 -28.302640 -35.685131 -106.717228 -167.697603 
-87.651798 -37.487146 -41.054354 -111.452287 -156.137339 
-69.799393 -35.034655 -31.770929 -106.079987 -158.890344 
-81.903263 -38.481222 -34.453198 -117.662957 -158.210248 
-81.896437 -38.456396 -38.385167 -104.909442 -156.014664 
-73.784483 -41.351525 -40.207754 -117.653822 -161.347776 
-74.702056 -39.646061 -31.544169 -108.757506 -158.572922 
-75.914546 -23.938487 -40.153553 -113.961427 -154.684890 
-69.007977 -27.060056 -42.868096 -108.999735 -159.415448 
-85.791742 -32.059363 -44.813064 -113.001342 -166.273659 
-87.167829 -36.620651 -31.802293 -117.631438 -165.693845 
-75.528608 -29.964267 -43.372076 -107.127667 -164.161960 
-75.718320 -41.794848 -34.680166 -116.059292 -159.461188 
-81.085510 -49.822566 -37.128799 -119.804644 -167.059786 
-77.089565 -35.107470 -41.869812 -123.359238 -162.234769 
-85.328246 -41.093356 -33.725696 -120.271515 -157.652099 
-77.383643 -50.161121 -34.506886 -115.936950 -167.819996 
-81.058443 -42.496727 -49.006316 -131.534842 -163.836807 
-72.071488 -49.466543 -33.025483 -112.589726 -152.770238 
-82.688711 -31.839793 -47.492075 -124.835232 -161.932758 
-84.654020 -46.247452 -43.993648 -122.549075 -162.257975 
-75.126949 -40.641162 -36.754754 -128.267278 -149.483118 
-78.692459 -46.882905 -31.462733 -133.335971 -155.756158 
-84.897849 -44.154180 -38.196723 -124.673820 -166.026951 
-75.011112 -41.000952 -43.374265 -135.189724 -157.876798 
-85.241718 -48.975400 -35.488014 -130.957930 -156.942766 
-79.301417 -38.954651 -46.410822 -129.086390 -152.704924 
-81.893277 -40.553526 -42.491754 -132.389747 -163.210090 
-86.533391 -36.445576 -49.065666 -137.619966 -150.568176 
-73.710059 -53.133657 -47.047800 -135.667635 -158.368250 
-73.874293 -59.648424 -50.233757 -130.632117 -148.263455 
-84.687906 -42.073236 -50.382693 -138.479485 -148.311445 
-84.317051 -41.957332 -43.264262 -146.741788 -143.373046 
-79.498864 -45.812012 -40.539855 -145.293792 -141.505501 
-77.388991 -38.195682 -40.208880 -137.612978 -159.045628 
-85.918281 -42.078669 -37.822950 -138.277745 -154.500458 
-84.901275 -47.821107 -47.072310 -141.046405 -151.560867 
-81.696841 -35.806959 -49.798710 -130.785918 -149.611772 
-80.015745 -49.125492 -54.569694 -127.484052 -152.758624 
-82.094969 -39.490109 -40.288614 -130.806128 -155.698043 
-78.080866 -39.349968 -37.281947 -132.987974 -145.665285 
-73.152846 -41.620673 -41.588746 -141.677855 -142.741751 
-70.463443 -40.773834 -48.595796 -143.180829 -143.716802 
-83.707916 -42.451831 -40.733425 -141.108929 -160.177421 
-81.927984 -51.266169 -65.068004 -141.179298 -144.946248 
-70.833325 -54.542711 -55.207281 -133.513756 -141.852363 
-75.977235 -40.134291 -48.379240 -143.362653 -145.227419 
-80.550911 -36.907457 -46.233152 -151.272643 -151.502572 
-78.563640 -35.595848 -58.534059 -133.478535 -138.136470 
-66.366004 -50.876212 -53.925817 -146.318269 -137.993679 
-84.032059 -52.485040 -41.791374 -148.963096 -134.369190 
-85.350665 -45.183453 -53.696895 -143.229487 -150.614470 
-73.329530 -39.554014 -48.100567 -148.569725 -152.714291 
-75.257990 -49.293413 -47.837199 -142.612225 -142.515854 
-65.952766 -46.607066 -49.679344 -141.854798 -134.186385 
-75.021337 -43.009379 -45.919893 -137.901590 -134.657341 
-72.464162 -45.937629 -41.967483 -144.273003 -142.056183 
-75.427179 -43.166023 -48.026429 -152.897819 -136.067469 
-71.152167 -37.872487 -62.906269 -147.609031 -128.107075 
-78.195680 -56.107627 -50.260485 -139.438709 -137.925050 
-74.219013 -39.745691 -56.793484 -136.984673 -120.266345 
-88.853189 -55.301460 -48.887809 -142.905335 -127.562295 
-70.166882 -48.756172 -52.996146 -143.944834 -134.857349 
-73.247247 -40.769500 -48.942234 -146.520923 -122.708570 
-72.029268 -54.214090 -58.018773 -141.280510 -116.544424 
-74.518950 -39.149412 -42.012186 -142.403913 -128.386010 
-65.160169 -44.344166 -54.973146 -146.262758 -122.297748 
-76.773156 -38.129070 -43.115738 -143.204109 -122.145265 
-64.218886 -40.938960 -45.845209 -148.136371 -119.085552 
-67.096877 -56.332759 -49.018818 -134.765265 -108.836873 
-64.487079 -50.740229 -48.847385 -139.123017 -105.847504 
-63.882415 -47.703060 -53.301402 -141.545673 -113.941140 
-74.735274 -34.278117 -44.837054 -147.411614 -123.431161 
-74.391425 -37.134075 -61.059564 -144.676169 -111.264779 
-66.269356 -39.650730 -59.554722 -143.031337 -97.511671 
-68.421944 -42.003856 -57.314774 -149.724741 -115.231809 
-70.685835 -40.503302 -45.906502 -141.058800 -103.968727 
-57.808837 -30.924035 -44.525158 -144.240898 -100.953723 
-68.188001 -50.983877 -47.745775 -135.757296 -98.619894 
-60.973013 -43.794482 -50.039798 -139.834592 -97.993969 
-73.787372 -46.946172 -52.055850 -138.295227 -113.426373 
-61.986757 -40.951393 -49.156870 -130.145467 -98.250759 
-52.823447 -32.235417 -56.632778 -135.029813 -102.332718 
-62.541152 -38.429581 -47.466752 -133.936259 -90.385220 
-48.724588 -41.718824 -54.782079 -145.237104 -90.445511 
-59.032595 -44.115281 -45.994473 -143.354754 -98.181164 
-58.233916 -42.516285 -33.183865 -145.755115 -83.560496 
-49.022720 -46.645359 -53.910156 -135.874618 -89.935308 
-51.016173 -49.574458 -48.696061 -135.520662 -85.810356 
-50.964464 -44.233200 -45.947283 -137.947231 -85.952871 
-54.547841 -43.058982 -42.493438 -126.167296 -82.039579 
-47.607781 -33.970760 -52.632694 -132.341688 -93.761672 
-51.689808 -45.711209 -58.239952 -132.416088 -85.683343 
-47.924403 -38.937671 -48.285652 -133.604150 -75.218547 
-51.448604 -48.558021 -58.195871 -122.639242 -80.300332 
-42.789998 -39.972094 -47.730972 -132.458508 -79.909516 
-52.841936 -31.119993 -49.881779 -126.263666 -71.401191 
-50.075809 -44.637069 -41.627910 -121.471227 -75.699321 
-53.911794 -44.023575 -50.088351 -135.712332 -73.462144 
-47.967888 -29.935035 -48.046402 -132.438746 -79.660116 
-40.050535 -39.308305 -43.139245 -125.947521 -75.486544 
-45.088947 -30.298608 -45.898167 -135.302081 -73.666899 
-46.879329 -37.008310 -44.802973 -120.478059 -62.075105 
-33.508942 -19.058994 -49.744769 -126.604124 -60.984258 
-47.707046 -30.254188 -56.324685 -125.338213 -55.616423 
-46.780063 -36.053733 -33.312840 -125.784248 -57.156633 
-41.728229 -30.447412 -54.769122 -127.458989 -54.571333 
-32.553655 -36.021686 -45.926122 -123.777074 -56.395066 
-44.455660 -38.117039 -44.188400 -118.023196 -51.419531 
-42.932642 -27.335847 -39.370325 -118.579616 -35.961975 
-43.652338 -34.168927 -43.370583 -122.596103 -52.744831 
-33.602789 -20.463976 -45.853066 -108.048492 -54.516941 
-31.343151 -32.736540 -45.561083 -115.431311 -52.518722 
-27.348379 -44.942770 -47.989956 -107.913688 -47.400286 
-32.626816 -34.415869 -46.154616 -112.803742 -44.613735 
-34.890543 -28.467278 -40.062669 -112.575342 -29.476134 
-43.419399 -33.325786 -35.794065 -115.270241 -44.112760 
-21.031400 -39.061776 -44.819763 -98.103323 -36.034817 
-21.316635 -30.022801 -39.206822 -106.757637 -34.725175 
-21.475893 -24.532780 -28.485466 -108.567460 -22.504570 
-22.460189 -30.308978 -57.130313 -107.310088 -10.240013 
-31.214003 -30.496097 -36.980358 -104.751620 -31.004583 
-18.210920 -25.030116 -36.292060 -101.384360 -27.598351 
-32.006459 -28.215687 -43.465232 -95.997205 -32.567354 
-20.185118 -26.299290 -28.826691 -100.030730 -10.750401 
-23.581762 -36.072385 -46.032982 -97.205963 -19.632982 
-20.557695 -22.722914 -30.861815 -90.386506 -22.214534 
-25.264371 -25.941838 -31.812332 -108.703069 -14.805922 
-22.714915 -21.292900 -41.351452 -97.582885 -22.294878 
-11.598960 -27.970767 -29.514894 -92.955891 -19.921779 
-32.306369 -21.141759 -34.924432 -92.454392 -18.612534 
-22.249361 -27.627845 -45.611693 -89.196597 2.026243 
-23.872818 -24.103909 -41.726569 -86.711323 -3.337858 
-16.517851 -33.632492 -36.758128 -88.384775 -5.697038 
-17.085646 -18.996432 -44.196806 -75.776703 1.524007 
-18.731782 -26.918040 -41.242667 -84.820146 -2.183765 
-24.354853 -24.027552 -32.503141 -92.265517 14.609522 
-14.135928 -26.806700 -32.003312 -91.366804 11.213923 
-14.982307 -25.270466 -32.748657 -83.272041 5.596688 
-13.442127 -32.278027 -21.556704 -70.852145 -0.066431 
-22.797634 -29.762661 -28.957739 -79.662729 12.786276 
5.112186 -25.356190 -22.731358 -89.359941 0.384867 
-9.629633 -22.155475 -31.220883 -80.119721 2.599147 
-2.169054 -28.292721 -36.370400 -60.923327 10.995471 
-20.505970 -18.363622 -27.307933 -75.769277 17.116283 
-3.059264 -18.837155 -40.499509 -74.939642 13.380399 
-2.885348 -21.350846 -42.719160 -65.059355 30.268669 
-5.609423 -21.674811 -32.791010 -59.575815 30.875838 
-13.480984 -8.394932 -24.457627 -72.206592 29.678985 
-0.822436 -21.019263 -20.734475 -64.188540 29.424891 
11.491842 -10.184737 -22.289060 -76.923121 21.567151 
3.091156 -13.727414 -18.346982 -59.798416 32.532849 
-5.457018 -3.912165 -28.451662 -64.646483 32.732502 
-8.174702 -17.235057 -25.055139 -48.372092 38.428533 
0.487729 -12.148025 -23.334628 -62.803568 41.226724 
14.988786 -11.085065 -20.252116 -58.225118 35.889902 
1.499168 -25.966046 -26.676553 -53.491180 40.322995 
5.339002 -9.774176 -18.662132 -53.353357 45.487616 
7.427023 0.346341 -18.989415 -54.896209 54.290915 
13.139706 -8.190850 -24.755203 -43.643307 45.037238 
7.446472 -8.483845 -22.421982 -53.874956 52.420239 
19.187321 0.588669 -6.974552 -43.798831 47.458480 
11.100422 -2.297324 -19.948923 -32.969798 47.157029 
14.502769 -18.218456 -18.850311 -44.577440 60.877806 
4.834195 -2.627961 -16.336773 -48.014238 47.952353 
14.194920 -16.301739 -13.899419 -38.929526 42.984583 
17.816976 5.161945 -18.723636 -49.539070 64.852261 
17.329489 -6.006299 -12.533597 -39.975604 52.121664 
23.957368 -7.255087 -10.303390 -40.713591 69.252491 
24.652638 0.334095 -8.118289 -21.550835 65.448462 
32.640059 -11.251408 -5.430226 -30.711561 72.799794 
21.370800 -5.974131 -14.533761 -32.484215 74.327989 
22.052647 0.115546 -18.017022 -19.905509 75.698509 
22.155893 -1.173520 -16.665764 -21.423866 75.148773 
28.532082 -1.192497 -13.489550 -29.442539 76.845697 
23.505598 2.996802 -4.628358 -26.820768 75.568782 
23.173568 -7.407270 -6.036544 -21.883319 71.619774 
26.844572 -0.322406 5.248193 -19.008082 77.138774 
32.484543 -0.212311 -8.457502 -9.656141 80.448881 
28.534826 -2.579149 -19.293942 -13.659746 74.691995 
29.911508 5.806732 -15.654116 -17.326280 83.345255 
36.118844 -2.023721 -15.967757 -6.698502 77.622694 
31.883260 7.308485 -14.369132 -19.786254 97.842135 
39.119256 1.756554 -8.350857 -11.344756 85.454009 
25.227118 21.598301 -13.466635 -6.703083 87.782231 
46.104899 1.475137 -15.578526 -9.896889 93.957011 
44.718702 9.574205 -2.770400 -1.273074 87.713117 
38.950502 8.331296 1.530142 1.075250 95.260825 
46.734854 16.340578 0.977466 9.776627 99.106088 
40.597897 16.469700 -5.686719 1.720208 96.641814 
47.726976 1.945466 -0.718046 0.530538 105.914741 
34.559591 8.752925 11.284437 11.818901 99.935527 
46.932683 20.458317 4.490896 9.136072 105.794106 
37.899551 10.601890 0.562914 16.720709 109.456509 
48.924222 0.297060 5.664494 9.652705 107.608140 
48.923497 10.651102 0.807604 4.805373 114.554507 
36.157521 22.374516 2.876630 24.698950 108.129808 
39.182336 9.830793 9.461855 8.056626 117.051883 
55.709499 0.102066 6.526145 20.169304 110.905450 
50.313048 18.230585 5.145868 7.262392 115.996251 
41.162283 12.389520 0.831296 23.779956 117.791588 
43.878585 17.287679 2.465336 27.585010 111.152933 
53.813148 2.681403 5.580808 18.587258 132.077603 
51.353954 10.604963 3.261838 27.556577 119.606462 
49.346845 9.890550 -2.400456 28.359221 116.280272 
44.425505 12.978186 6.516012 22.028546 119.659886 
52.970589 7.071122 25.048056 36.470319 119.475668 
54.109777 5.138676 15.094051 33.667494 127.503901 
52.171399 11.207000 7.653107 30.764423 134.119129 
45.872016 30.338077 8.939930 35.408957 129.135571 
57.140706 18.822319 0.803068 33.729260 124.249745 
61.278787 17.366277 18.112180 40.863189 129.431828 
47.375573 28.934145 15.191901 32.935608 129.454127 
58.328108 24.108695 18.813230 47.403538 114.922193 
64.940957 32.915442 26.022038 49.428493 142.497472 
57.695565 16.577970 16.898437 50.519662 132.403627 
52.849087 23.058994 12.196243 52.209168 136.930482 
57.783045 21.412005 20.789297 55.172659 134.846550 
60.520444 27.154309 2.827063 56.001102 132.690219 
52.979307 20.952086 12.898893 60.043899 143.441236 
57.509602 26.853413 10.739516 62.611909 137.000270 
68.507896 23.094188 14.265107 66.425985 147.296792 
70.214763 29.549327 23.947676 60.781438 150.587692 
64.861008 18.378507 24.393945 56.962080 130.515838 
48.305251 21.290174 22.713103 77.985424 146.135451 
65.395380 24.908944 23.649567 71.612269 145.628333 
61.684013 23.424070 33.467380 60.584288 134.109642 
66.655112 27.700441 12.712441 65.677766 150.911326 
70.563846 23.876431 20.875890 71.939862 151.703488 
62.705185 28.305056 25.027516 64.795930 151.051675 
76.960585 33.881397 21.425276 82.088317 153.649385 
71.091816 27.902422 26.246680 81.149338 145.015293 
71.862768 25.135890 11.376758 79.599660 138.870396 
81.472698 25.787131 37.741961 76.914457 147.857030 
67.628368 29.622772 42.582196 80.772043 156.434834 
68.734668 29.624557 29.453426 77.458604 161.331310 
64.723182 26.040835 21.567758 87.910306 150.824148 
67.753629 22.895222 24.445163 85.315479 160.746077 
56.143724 35.916959 31.086669 82.483417 161.888962 
68.718898 31.944375 31.818748 84.977008 147.569165 
74.510358 31.689104 27.545360 91.144670 157.773899 
73.933533 28.359841 28.824478 96.387811 157.942169 
84.519052 28.679128 30.663184 95.153983 162.161834 
75.930304 36.647032 33.311609 92.891536 155.229650 
72.153334 29.296204 26.144875 89.719748 146.685623 
66.581593 44.865909 29.120869 97.235235 154.407379 
78.425092 35.735584 28.617795 100.927257 155.984709 
67.140171 42.672782 38.651256 104.804473 152.059618 
78.309231 34.884956 30.882089 101.123026 162.683881 
64.660773 37.775658 38.888056 90.460630 159.258254 
80.961894 25.900130 36.123727 103.068850 158.997553 
72.762914 38.928242 25.339788 104.269886 167.553393 
86.934436 24.841791 30.850683 96.144473 161.706850 
84.657645 39.351252 31.247308 110.883724 161.986514 
72.165815 37.106525 42.775099 116.124393 161.288187 
