10	5	3	0.21826
11	5	3	0.3636
14	5	3	-0.66125
16	5	3	0.77592
17	5	3	-1.0292
18	5	3	0.93888
19	5	3	-0.096781
2	6	3	0.41397
3	6	3	0.031861
4	6	3	-0.1132
7	6	3	0.095921
8	6	3	-0.11135
9	6	3	0.12787
10	6	3	0.081188
11	6	3	0.13525
14	6	3	-0.24597
16	6	3	0.28863
17	6	3	-0.38286
18	6	3	0.34925
19	6	3	-0.036001
2	8	3	1.0126
3	8	3	0.077934
4	8	3	-0.2769
7	8	3	0.23463
8	8	3	-0.27238
9	8	3	0.31277
10	8	3	0.19859
11	8	3	0.33084
14	8	3	-0.60167
16	8	3	0.706
17	8	3	-0.9365
18	8	3	0.85428
19	8	3	-0.08806
2	9	3	-0.98202
3	9	3	-0.075581
4	9	3	0.26854
7	9	3	-0.22754
8	9	3	0.26416
9	9	3	-0.30333
10	9	3	-0.19259
11	9	3	-0.32085
14	9	3	0.5835
16	9	3	-0.68468
17	9	3	0.90822
18	9	3	-0.82849
19	9	3	0.085401
2	12	3	-1.5791
3	12	3	-0.12154
4	12	3	0.43182
7	12	3	-0.3659
8	12	3	0.42477
9	12	3	-0.48775
10	12	3	-0.30969
11	12	3	-0.51593
14	12	3	0.93828
16	12	3	-1.101
17	12	3	1.4604
18	12	3	-1.3322
19	12	3	0.13733
2	1	4	-1.6044
3	1	4	-0.12348
4	1	4	0.43873
7	1	4	-0.37175
8	1	4	0.43157
9	1	4	-0.49556
10	1	4	-0.31465
11	1	4	-0.52419
14	1	4	0.9533
16	1	4	-1.1186
17	1	4	1.4838
18	1	4	-1.3536
19	1	4	0.13953
2	3	4	1.7881
3	3	4	0.13762
4	3	4	-0.48896
7	3	4	0.41432
8	3	4	-0.48098
9	3	4	0.5523
10	3	4	0.35068
11	3	4	0.5842
14	3	4	-1.0624
16	3	4	1.2467
17	3	4	-1.6537
18	3	4	1.5085
19	3	4	-0.1555
2	4	4	0.99061
3	4	4	0.076242
4	4	4	-0.27089
7	4	4	0.22953
8	4	4	-0.26647
9	4	4	0.30598
10	4	4	0.19428
11	4	4	0.32365
14	4	4	-0.5886
16	4	4	0.69067
17	4	4	-0.91616
18	4	4	0.83573
19	4	4	-0.086148
2	5	4	-2.5619
3	5	4	-0.19718
4	5	4	0.70057
7	5	4	-0.59362
8	5	4	0.68914
9	5	4	-0.79132
10	5	4	-0.50244
11	5	4	-0.83703
14	5	4	1.5222
16	5	4	-1.7862
17	5	4	2.3694
18	5	4	-2.1614
19	5	4	0.2228
2	6	4	-0.95299
3	6	4	-0.073347
4	6	4	0.2606
7	6	4	-0.22082
8	6	4	0.25635
9	6	4	-0.29436
10	6	4	-0.1869
11	6	4	-0.31136
14	6	4	0.56625
16	6	4	-0.66444
17	6	4	0.88137
18	6	4	-0.80399
19	6	4	0.082877
2	8	4	-2.3311
3	8	4	-0.17941
4	8	4	0.63744
7	8	4	-0.54013
8	8	4	0.62704
9	8	4	-0.72002
10	8	4	-0.45717
11	8	4	-0.76161
14	8	4	1.3851
16	8	4	-1.6253
17	8	4	2.1559
18	8	4	-1.9666
19	8	4	0.20272
2	9	4	2.2607
3	9	4	0.17399
4	9	4	-0.6182
7	9	4	0.52382
8	9	4	-0.60811
9	9	4	0.69828
10	9	4	0.44336
11	9	4	0.73861
14	9	4	-1.3433
16	9	4	1.5762
17	9	4	-2.0908
18	9	4	1.9072
19	9	4	-0.1966
2	12	4	3.6352
3	12	4	0.27979
4	12	4	-0.99407
7	12	4	0.84232
8	12	4	-0.97785
9	12	4	1.1228
10	12	4	0.71294
11	12	4	1.1877
14	12	4	-2.16
16	12	4	2.5346
17	12	4	-3.362
18	12	4	3.0669
19	12	4	-0.31614
1	1	5	1.1558
2	1	5	-0.48684
3	1	5	-0.60482
4	1	5	0.46185
7	1	5	-0.91675
8	1	5	-0.61904
9	1	5	-0.15037
10	1	5	-0.095479
11	1	5	-0.15906
12	1	5	0.30571
14	1	5	0.28927
16	1	5	0.85114
17	1	5	0.45025
18	1	5	-1.9203
19	1	5	-0.20005
20	1	5	0.42167
1	2	5	1.159
3	2	5	-0.56895
4	2	5	0.32965
7	2	5	-0.80621
8	2	5	-0.75211
12	2	5	0.30657
16	2	5	1.1939
18	2	5	-1.5138
19	2	5	-0.24307
20	2	5	0.42286
2	3	5	0.54258
3	3	5	0.041759
4	3	5	-0.14837
7	3	5	0.12572
8	3	5	-0.14595
9	3	5	0.16759
10	3	5	0.10641
11	3	5	0.17727
14	3	5	-0.32239
16	3	5	0.37829
17	3	5	-0.5018
18	3	5	0.45775
19	3	5	-0.047185
1	4	5	0.41542
2	4	5	0.30059
3	4	5	-0.18078
4	4	5	0.035953
7	4	5	-0.21931
8	4	5	-0.35042
9	4	5	0.092846
10	4	5	0.058952
11	4	5	0.098209
12	4	5	0.10988
14	4	5	-0.17861
16	4	5	0.6375
17	4	5	-0.278
18	4	5	-0.28899
19	4	5	-0.11326
20	4	5	0.15156
2	5	5	-0.77739
3	5	5	-0.059832
4	5	5	0.21258
7	5	5	-0.18013
8	5	5	0.20911
9	5	5	-0.24012
10	5	5	-0.15246
11	5	5	-0.25399
14	5	5	0.46191
16	5	5	-0.54201
17	5	5	0.71897
18	5	5	-0.65585
19	5	5	0.067606
2	6	5	-0.28918
3	6	5	-0.022256
4	6	5	0.079077
7	6	5	-0.067005
8	6	5	0.077787
9	6	5	-0.089321
10	6	5	-0.056713
11	6	5	-0.09448
14	6	5	0.17182
16	6	5	-0.20162
17	6	5	0.26744
18	6	5	-0.24397
19	6	5	0.025148
1	7	5	-0.54305
3	7	5	0.26657
4	7	5	-0.15445
7	7	5	0.37773
8	7	5	0.35238
12	7	5	-0.14364
16	7	5	-0.55939
18	7	5	0.70928
19	7	5	0.11388
20	7	5	-0.19812
2	8	5	-0.70734
3	8	5	-0.054441
4	8	5	0.19343
7	8	5	-0.1639
8	8	5	0.19027
9	8	5	-0.21848
10	8	5	-0.13872
11	8	5	-0.2311
14	8	5	0.42029
16	8	5	-0.49317
17	8	5	0.65419
18	8	5	-0.59675
19	8	5	0.061514
1	9	5	-1.1692
2	9	5	0.68599
3	9	5	0.62671
4	9	5	-0.52011
7	9	5	0.97219
8	9	5	0.57414
9	9	5	0.21189
10	9	5	0.13454
11	9	5	0.22413
12	9	5	-0.30924
14	9	5	-0.4076
16	9	5	-0.72606
17	9	5	-0.63443
18	9	5	2.1058
19	9	5	0.18553
20	9	5	-0.42654
1	10	5	0.30319
3	10	5	-0.14883
4	10	5	0.086233
7	10	5	-0.21089
8	10	5	-0.19674
12	10	5	0.080195
16	10	5	0.31232
18	10	5	-0.396
19	10	5	-0.063584
20	10	5	0.11061
1	12	5	0.58547
2	12	5	1.1031
3	12	5	-0.20249
4	12	5	-0.13513
7	12	5	-0.15165
8	12	5	-0.67663
9	12	5	0.34072
10	12	5	0.21634
11	12	5	0.3604
12	12	5	0.15486
14	12	5	-0.65543
16	12	5	1.3722
17	12	5	-1.0202
18	12	5	0.16593
19	12	5	-0.21871
20	12	5	0.2136
1	13	5	-2.0051
3	13	5	0.98424
4	13	5	-0.57028
7	13	5	1.3947
8	13	5	1.3011
12	13	5	-0.53035
16	13	5	-2.0654
18	13	5	2.6189
19	13	5	0.42049
20	13	5	-0.73151
1	14	5	1.2103
3	14	5	-0.59413
4	14	5	0.34424
7	14	5	-0.84189
8	14	5	-0.7854
12	14	5	0.32014
16	14	5	1.2468
18	14	5	-1.5808
19	14	5	-0.25383
20	14	5	0.44157
1	1	7	-2.3565
3	1	7	1.1568
4	1	7	-0.67024
7	1	7	1.6392
8	1	7	1.5292
12	1	7	-0.62331
16	1	7	-2.4275
18	1	7	3.0779
19	1	7	0.4942
20	1	7	-0.85973
1	2	7	-2.3632
3	2	7	1.16
4	2	7	-0.67213
7	2	7	1.6438
8	2	7	1.5335
12	2	7	-0.62506
16	2	7	-2.4343
18	2	7	3.0866
19	2	7	0.49559
20	2	7	-0.86216
1	4	7	-0.847
3	4	7	0.41577
4	4	7	-0.2409
7	4	7	0.58915
8	4	7	0.54962
12	4	7	-0.22403
16	4	7	-0.87249
18	4	7	1.1063
19	4	7	0.17763
20	4	7	-0.30901
1	7	7	1.1072
3	7	7	-0.54351
4	7	7	0.31491
7	7	7	-0.77016
8	7	7	-0.71847
12	7	7	0.29286
16	7	7	1.1405
18	7	7	-1.4461
19	7	7	-0.2322
20	7	7	0.40395
1	9	7	2.3838
3	9	7	-1.1701
4	9	7	0.67799
7	9	7	-1.6581
8	9	7	-1.5468
12	9	7	0.63051
16	9	7	2.4555
18	9	7	-3.1135
19	9	7	-0.49991
20	9	7	0.86968
1	10	7	-0.61818
3	10	7	0.30345
4	10	7	-0.17582
7	10	7	0.42999
8	10	7	0.40114
12	10	7	-0.16351
16	10	7	-0.63678
18	10	7	0.80741
19	10	7	0.12964
20	10	7	-0.22553
1	12	7	-1.1937
3	12	7	0.58597
4	12	7	-0.33951
7	12	7	0.83032
8	12	7	0.7746
12	12	7	-0.31574
16	12	7	-1.2296
18	12	7	1.5591
19	12	7	0.25034
20	12	7	-0.4355
1	13	7	4.0881
3	13	7	-2.0068
4	13	7	1.1627
7	13	7	-2.8436
8	13	7	-2.6528
12	13	7	1.0813
16	13	7	4.2112
18	13	7	-5.3396
19	13	7	-0.85734
20	13	7	1.4915
1	14	7	-2.4678
3	14	7	1.2114
4	14	7	-0.70188
7	14	7	1.7165
8	14	7	1.6013
12	14	7	-0.65273
16	14	7	-2.542
18	14	7	3.2232
19	14	7	0.51753
20	14	7	-0.90032
2	1	8	1.5107
3	1	8	0.11627
4	1	8	-0.41311
7	1	8	0.35004
8	1	8	-0.40637
9	1	8	0.46662
10	1	8	0.29628
11	1	8	0.49358
14	1	8	-0.89763
16	1	8	1.0533
17	1	8	-1.3972
18	1	8	1.2745
19	1	8	-0.13138
2	3	8	-1.6836
3	3	8	-0.12958
4	3	8	0.4604
7	3	8	-0.39012
8	3	8	0.45289
9	3	8	-0.52004
10	3	8	-0.3302
11	3	8	-0.55008
14	3	8	1.0004
16	3	8	-1.1739
17	3	8	1.5571
18	3	8	-1.4204
19	3	8	0.14642
2	4	8	-0.93276
3	4	8	-0.07179
4	4	8	0.25507
7	4	8	-0.21613
8	4	8	0.2509
9	4	8	-0.28811
10	4	8	-0.18293
11	4	8	-0.30475
14	4	8	0.55423
16	4	8	-0.65033
17	4	8	0.86266
18	4	8	-0.78692
19	4	8	0.081117
2	5	8	2.4123
3	5	8	0.18566
4	5	8	-0.65966
7	5	8	0.55896
8	5	8	-0.64889
9	5	8	0.74511
10	5	8	0.4731
11	5	8	0.78815
14	5	8	-1.4333
16	5	8	1.6819
17	5	8	-2.231
18	5	8	2.0351
19	5	8	-0.20979
2	6	8	0.89733
3	6	8	0.069063
4	6	8	-0.24538
7	6	8	0.20792
8	6	8	-0.24138
9	6	8	0.27717
10	6	8	0.17598
11	6	8	0.29318
14	6	8	-0.53318
16	6	8	0.62564
17	6	8	-0.8299
18	6	8	0.75704
19	6	8	-0.078037
2	8	8	2.1949
3	8	8	0.16893
4	8	8	-0.60022
7	8	8	0.50859
8	8	8	-0.59042
9	8	8	0.67797
10	8	8	0.43047
11	8	8	0.71713
14	8	8	-1.3042
16	8	8	1.5304
17	8	8	-2.03
18	8	8	1.8518
19	8	8	-0.19088
2	9	8	-2.1287
3	9	8	-0.16383
4	9	8	0.58209
7	9	8	-0.49323
8	9	8	0.5726
9	9	8	-0.6575
10	9	8	-0.41747
11	9	8	-0.69548
14	9	8	1.2648
16	9	8	-1.4841
17	9	8	1.9687
18	9	8	-1.7959
19	9	8	0.18512
2	12	8	-3.4229
3	12	8	-0.26345
4	12	8	0.93602
7	12	8	-0.79313
8	12	8	0.92075
9	12	8	-1.0573
10	12	8	-0.67131
11	12	8	-1.1183
14	12	8	2.0338
16	12	8	-2.3865
17	12	8	3.1657
18	12	8	-2.8878
19	12	8	0.29768
1	1	9	-1.4118
2	1	9	-1.3803
3	1	9	0.58679
4	1	9	-0.024098
7	1	9	0.6622
8	1	9	1.2874
9	1	9	-0.42634
10	1	9	-0.2707
11	1	9	-0.45096
12	1	9	-0.37343
14	1	9	0.82013
16	1	9	-2.4167
17	1	9	1.2765
18	1	9	0.67951
19	1	9	0.41611
20	1	9	-0.51507
1	2	9	-1.4158
3	2	9	0.69498
4	2	9	-0.40267
7	2	9	0.9848
8	2	9	0.91871
12	2	9	-0.37448
16	2	9	-1.4584
18	2	9	1.8492
19	2	9	0.29691
20	2	9	-0.51652
2	3	9	1.5383
3	3	9	0.11839
4	3	9	-0.42066
7	3	9	0.35644
8	3	9	-0.41379
9	3	9	0.47515
10	3	9	0.30169
11	3	9	0.50259
14	3	9	-0.91403
16	3	9	1.0725
17	3	9	-1.4227
18	3	9	1.2978
19	3	9	-0.13378
1	4	9	-0.50744
2	4	9	0.85223
3	4	9	0.31468
4	4	9	-0.37737
7	4	9	0.55043
8	4	9	0.10003
9	4	9	0.26324
10	4	9	0.16714
11	4	9	0.27844
12	4	9	-0.13422
14	4	9	-0.50638
16	4	9	0.071477
17	4	9	-0.78818
18	4	9	1.3818
19	4	9	0.032303
20	4	9	-0.18513
2	5	9	-2.204
3	5	9	-0.16963
4	5	9	0.60271
7	5	9	-0.5107
8	5	9	0.59287
9	5	9	-0.68078
10	5	9	-0.43226
11	5	9	-0.72011
14	5	9	1.3096
16	5	9	-1.5367
17	5	9	2.0384
18	5	9	-1.8595
19	5	9	0.19167
2	6	9	-0.81987
3	6	9	-0.063101
4	6	9	0.2242
7	6	9	-0.18997
8	6	9	0.22054
9	6	9	-0.25324
10	6	9	-0.16079
11	6	9	-0.26787
14	6	9	0.48715
16	6	9	-0.57163
17	6	9	0.75825
18	6	9	-0.69168
19	6	9	0.0713
1	7	9	0.66334
3	7	9	-0.32562
4	7	9	0.18866
7	7	9	-0.46141
8	7	9	-0.43044
12	7	9	0.17545
16	7	9	0.6833
18	7	9	-0.86639
19	7	9	-0.13911
20	7	9	0.24201
2	8	9	-2.0054
3	8	9	-0.15435
4	8	9	0.5484
7	8	9	-0.46468
8	8	9	0.53945
9	8	9	-0.61944
10	8	9	-0.39331
11	8	9	-0.65522
14	8	9	1.1916
16	8	9	-1.3982
17	8	9	1.8547
18	8	9	-1.6919
19	8	9	0.1744
1	9	9	1.4281
2	9	9	1.9449
3	9	9	-0.55135
4	9	9	-0.12566
7	9	9	-0.54273
8	9	9	-1.4499
9	9	9	0.60074
10	9	9	0.38143
11	9	9	0.63544
12	9	9	0.37774
14	9	9	-1.1556
16	9	9	2.8271
17	9	9	-1.7987
18	9	9	-0.22449
19	9	9	-0.46864
20	9	9	0.52103
1	10	9	-0.37035
3	10	9	0.1818
4	10	9	-0.10533
7	10	9	0.25761
8	10	9	0.24032
12	10	9	-0.097959
16	10	9	-0.3815
18	10	9	0.48372
19	10	9	0.077668
20	10	9	-0.13512
1	12	9	-0.71516
2	12	9	3.1274
3	12	9	0.59176
4	12	9	-1.0586
7	12	9	1.2221
8	12	9	-0.37719
9	12	9	0.966
10	12	9	0.61335
11	12	9	1.0218
12	12	9	-0.18916
14	12	9	-1.8583
16	12	9	1.4438
17	12	9	-2.8924
18	12	9	3.5725
19	12	9	-0.122
20	12	9	-0.26091
1	13	9	2.4492
3	13	9	-1.2023
4	13	9	0.6966
7	13	9	-1.7036
8	13	9	-1.5893
12	13	9	0.64782
16	13	9	2.5229
18	13	9	-3.199
19	13	9	-0.51364
20	13	9	0.89355
1	14	9	-1.4785
3	14	9	0.72574
4	14	9	-0.4205
7	14	9	1.0284
8	14	9	0.95937
12	14	9	-0.39105
16	14	9	-1.523
18	14	9	1.931
19	14	9	0.31005
20	14	9	-0.53939
1	1	10	-0.77713
3	1	10	0.38147
4	1	10	-0.22103
7	1	10	0.54055
8	1	10	0.50428
12	1	10	-0.20555
16	1	10	-0.80052
18	1	10	1.015
19	1	10	0.16297
20	1	10	-0.28352
1	2	10	-0.77932
3	2	10	0.38255
4	2	10	-0.22165
7	2	10	0.54208
8	2	10	0.5057
12	2	10	-0.20613
16	2	10	-0.80278
18	2	10	1.0179
19	2	10	0.16343
20	2	10	-0.28432
1	4	10	-0.27932
3	4	10	0.13711
4	4	10	-0.079443
7	4	10	0.19429
8	4	10	0.18125
12	4	10	-0.07388
16	4	10	-0.28773
18	4	10	0.36482
19	4	10	0.058577
20	4	10	-0.1019
1	7	10	0.36513
3	7	10	-0.17924
4	7	10	0.10385
7	7	10	-0.25398
8	7	10	-0.23694
12	7	10	0.096578
16	7	10	0.37612
18	7	10	-0.47691
19	7	10	-0.076573
20	7	10	0.13321
1	9	10	0.78612
3	9	10	-0.38589
4	9	10	0.22358
7	9	10	-0.54681
8	9	10	-0.51011
12	9	10	0.20793
16	9	10	0.80978
18	9	10	-1.0268
19	9	10	-0.16486
20	9	10	0.2868
1	10	10	-0.20386
3	10	10	0.10007
4	10	10	-0.057981
7	10	10	0.1418
8	10	10	0.13229
12	10	10	-0.053921
16	10	10	-0.21
18	10	10	0.26626
19	10	10	0.042752
20	10	10	-0.074375
1	12	10	-0.39366
3	12	10	0.19324
4	12	10	-0.11196
7	12	10	0.27382
8	12	10	0.25545
12	12	10	-0.10412
16	12	10	-0.40551
18	12	10	0.51416
19	12	10	0.082555
20	12	10	-0.14362
1	13	10	1.3482
3	13	10	-0.66179
4	13	10	0.38344
7	13	10	-0.93776
8	13	10	-0.87483
12	13	10	0.35659
16	13	10	1.3888
18	13	10	-1.7609
19	13	10	-0.28273
20	13	10	0.49185
1	14	10	-0.81381
3	14	10	0.39948
4	14	10	-0.23146
7	14	10	0.56607
8	14	10	0.52808
12	14	10	-0.21525
16	14	10	-0.83831
18	14	10	1.0629
19	14	10	0.17067
20	14	10	-0.2969
2	1	11	-1.0703
3	1	11	-0.082378
4	1	11	0.29269
7	1	11	-0.24801
8	1	11	0.28791
9	1	11	-0.3306
10	1	11	-0.20991
11	1	11	-0.3497
14	1	11	0.63597
16	1	11	-0.74625
17	1	11	0.98989
18	1	11	-0.90299
19	1	11	0.093081
2	3	11	1.1929
3	3	11	0.091809
4	3	11	-0.3262
7	3	11	0.2764
8	3	11	-0.32087
9	3	11	0.36845
10	3	11	0.23394
11	3	11	0.38973
14	3	11	-0.70878
16	3	11	0.83169
17	3	11	-1.1032
18	3	11	1.0064
19	3	11	-0.10374
2	4	11	0.66086
3	4	11	0.050863
4	4	11	-0.18071
7	4	11	0.15313
8	4	11	-0.17777
9	4	11	0.20412
10	4	11	0.12961
11	4	11	0.21592
14	4	11	-0.39267
16	4	11	0.46076
17	4	11	-0.61119
18	4	11	0.55753
19	4	11	-0.057471
2	5	11	-1.7091
3	5	11	-0.13154
4	5	11	0.46737
7	5	11	-0.39602
8	5	11	0.45974
9	5	11	-0.52791
10	5	11	-0.33519
11	5	11	-0.5584
14	5	11	1.0155
16	5	11	-1.1916
17	5	11	1.5807
18	5	11	-1.4419
19	5	11	0.14863
2	6	11	-0.63576
3	6	11	-0.048931
4	6	11	0.17385
7	6	11	-0.14731
8	6	11	0.17102
9	6	11	-0.19637
10	6	11	-0.12469
11	6	11	-0.20772
14	6	11	0.37776
16	6	11	-0.44326
17	6	11	0.58798
18	6	11	-0.53636
19	6	11	0.055289
2	8	11	-1.5551
3	8	11	-0.11969
4	8	11	0.42525
7	8	11	-0.36034
8	8	11	0.41831
9	8	11	-0.48034
10	8	11	-0.30499
11	8	11	-0.50809
14	8	11	0.92402
16	8	11	-1.0843
17	8	11	1.4382
18	8	11	-1.312
19	8	11	0.13524
2	9	11	1.5082
3	9	11	0.11608
4	9	11	-0.41241
7	9	11	0.34946
8	9	11	-0.40568
9	9	11	0.46584
10	9	11	0.29578
11	9	11	0.49275
14	9	11	-0.89612
16	9	11	1.0515
17	9	11	-1.3948
18	9	11	1.2724
19	9	11	-0.13116
1	11	11	25
2	11	11	25
3	11	11	25
5	11	11	25
7	11	11	25
8	11	11	25
9	11	11	25
10	11	11	25
1	12	11	25
2	12	11	27.425
3	12	11	25.187
4	12	11	-0.66317
5	12	11	25
7	12	11	25.562
8	12	11	24.348
9	12	11	25.749
10	12	11	25.476
11	12	11	0.79235
14	12	11	-1.441
16	12	11	1.6909
17	12	11	-2.2429
18	12	11	2.046
19	12	11	-0.2109
1	13	11	25
2	13	11	25
3	13	11	25
5	13	11	25
7	13	11	25
8	13	11	25
9	13	11	25
10	13	11	25
1	14	11	25
2	14	11	25
3	14	11	25
5	14	11	25
7	14	11	25
8	14	11	25
9	14	11	25
10	14	11	25
1	1	12	1.96
2	1	12	-0.59141
3	1	12	-1.0077
4	1	12	0.71919
